1504281261.15,3.1119,1.346895,-2.882791,0.009308,-0.004635,-0.006141,0.006592,-0.975039,0.221937,0.00415,0.001818,-0.004652,6.239038,-45.726418,-0.746582
1504281261.16,3.111302,1.346897,-2.882252,0.007145,-0.006751,-0.004007,0.006724,-0.975039,0.221931,0.003972,0.001971,-0.005073,6.165247,-46.027351,-0.44455
1504281261.17,3.110741,1.346903,-2.881752,0.00503,-0.005666,-0.006148,0.006849,-0.97504,0.221922,0.002825,0.001896,-0.003981,6.165247,-46.027351,-0.44455
1504281261.18,3.110451,1.346898,-2.881519,0.005022,-0.004603,-0.002948,0.006913,-0.975039,0.221925,0.001281,0.000064,-0.002824,6.314981,-45.876823,-0.37027
1504281261.19,3.110233,1.34688,-2.881321,0.00611,-0.00248,-0.004018,0.006962,-0.975035,0.221941,0.000225,-0.00284,-0.002062,6.314981,-45.876823,-0.37027
1504281261.20,3.110137,1.346904,-2.881219,0.006074,-0.000339,-0.002972,0.006983,-0.975041,0.221917,-0.000757,-0.006863,-0.002953,6.614725,-45.949883,-0.669006
1504281261.21,3.110054,1.346917,-2.88113,0.003942,0.000743,-0.00191,0.007001,-0.975043,0.221904,-0.000592,-0.008843,-0.001536,6.614725,-45.949883,-0.669006
1504281261.22,3.109899,1.346875,-2.880988,0.004983,-0.002462,-0.001903,0.007037,-0.975034,0.221943,0.000852,-0.007693,0.001446,6.389277,-45.726036,-0.596222
1504281261.23,3.109717,1.346783,-2.880836,0.010307,-0.002508,0.000241,0.00708,-0.975014,0.222032,0.00235,-0.002998,0.000533,6.389277,-45.726036,-0.596222
1504281261.24,3.109395,1.346669,-2.880552,0.012441,-0.002526,0.000244,0.007155,-0.974988,0.22214,0.003786,-0.000491,-0.000461,6.388895,-45.576042,-0.597351
1504281261.25,3.109156,1.346543,-2.88039,0.014543,-0.005741,0.00132,0.007212,-0.974961,0.222261,0.003164,-0.000091,-0.001375,6.388895,-45.576042,-0.597351
1504281261.26,3.108912,1.346474,-2.880217,0.012409,-0.005724,0.001315,0.007268,-0.974945,0.222327,0.00323,-0.00209,-0.003653,6.389536,-45.651634,-0.296814
1504281261.27,3.108719,1.346455,-2.880076,0.008145,-0.005688,0.00024,0.007312,-0.974941,0.222344,0.002378,-0.003117,-0.003487,6.389536,-45.651634,-0.296814
1504281261.28,3.108414,1.346484,-2.879795,0.002844,-0.001382,0.000222,0.007379,-0.974947,0.222314,0.00318,-0.003172,-0.003472,6.239389,-45.72686,-0.521576
1504281261.29,3.108101,1.346544,-2.879522,-0.000364,-0.003484,-0.001915,0.007446,-0.974961,0.222253,0.002701,-0.004669,-0.003076,6.239389,-45.72686,-0.521576
1504281261.30,3.107842,1.34661,-2.87933,0.000657,-0.007758,0.000228,0.007502,-0.974975,0.222186,0.002584,-0.00473,-0.00339,6.164759,-45.87719,-0.52063
1504281261.31,3.10752,1.346623,-2.879131,0.00701,-0.013139,0.001316,0.007573,-0.974978,0.222171,0.003093,-0.003507,-0.00304,6.164759,-45.87719,-0.52063
1504281261.32,3.10727,1.346592,-2.879003,0.012351,-0.012118,0.001322,0.007629,-0.974971,0.222199,0.002548,-0.002247,-0.003907,6.389338,-45.576637,-0.297363
1504281261.33,3.10699,1.346525,-2.878852,0.013409,-0.013192,0.001325,0.007694,-0.974956,0.222263,0.002941,-0.002476,-0.00333,6.389338,-45.576637,-0.297363
1504281261.34,3.106635,1.346439,-2.878623,0.012358,-0.011052,0.001319,0.007776,-0.974937,0.222344,0.004019,-0.002358,-0.002266,6.313822,-45.501518,-0.523102
1504281261.35,3.106296,1.346362,-2.87842,0.009144,-0.012093,0.002382,0.007854,-0.97492,0.222416,0.003651,-0.001932,-0.001256,6.313822,-45.501518,-0.523102
1504281261.36,3.105905,1.346348,-2.878202,0.009112,-0.01529,0.003454,0.007941,-0.974917,0.222427,0.005029,-0.002866,-0.00383,6.389414,-45.651482,-0.371796
1504281261.37,3.105505,1.346379,-2.878003,0.008004,-0.019545,0.004525,0.008029,-0.974924,0.222394,0.005338,-0.003744,-0.005963,6.389414,-45.651482,-0.371796
1504281261.38,3.105063,1.346412,-2.877791,0.010122,-0.02063,0.005597,0.008126,-0.974931,0.222358,0.006156,-0.00479,-0.006187,6.388819,-45.501183,-0.522888
1504281261.39,3.104444,1.346438,-2.877448,0.01115,-0.025965,0.004539,0.008263,-0.974937,0.222328,0.007622,-0.006432,-0.006751,6.388819,-45.501183,-0.522888
1504281261.40,3.103804,1.346467,-2.877128,0.010022,-0.031288,0.007747,0.008404,-0.974944,0.222294,0.007984,-0.00786,-0.005955,6.164942,-45.952202,-0.520081
1504281261.41,3.10314,1.346465,-2.876826,0.014254,-0.035585,0.007759,0.008552,-0.974943,0.222291,0.009133,-0.008608,-0.006135,6.164942,-45.952202,-0.520081
1504281261.42,3.102442,1.346448,-2.876579,0.016307,-0.04413,0.009911,0.008708,-0.974939,0.222301,0.009389,-0.007513,-0.007396,6.38949,-45.726341,-0.446228
1504281261.43,3.10162,1.346404,-2.876254,0.019471,-0.048419,0.009921,0.008892,-0.974929,0.222336,0.010487,-0.006394,-0.007676,6.38949,-45.726341,-0.446228
1504281261.44,3.100686,1.346399,-2.875859,0.017317,-0.05266,0.00672,0.0091,-0.974928,0.222333,0.009958,-0.004411,-0.009167,6.314493,-45.726677,-0.446411
1504281261.45,3.099702,1.346421,-2.875434,0.014116,-0.053698,0.00458,0.009318,-0.974933,0.222302,0.009298,-0.002713,-0.009839,6.314493,-45.726677,-0.446411
1504281261.46,3.098749,1.346433,-2.875046,0.011972,-0.054746,0.004576,0.009529,-0.974936,0.222282,0.00782,-0.001123,-0.008293,6.014154,-45.727577,-0.67215
1504281261.47,3.097949,1.346438,-2.874758,0.013093,-0.048361,0.003498,0.009707,-0.974937,0.222269,0.006147,0.000831,-0.008265,6.014154,-45.727577,-0.67215
1504281261.48,3.097451,1.346419,-2.874751,0.014164,-0.046241,0.00563,0.009818,-0.974933,0.222283,0.003121,0.001224,-0.007439,6.164316,-45.652351,-0.447357
1504281261.49,3.097368,1.346349,-2.875112,0.018456,-0.04308,0.005632,0.00984,-0.974917,0.22235,-0.000944,-0.000318,-0.006118,6.164316,-45.652351,-0.447357
1504281261.50,3.097617,1.346286,-2.87575,0.017428,-0.03668,0.007755,0.009787,-0.974903,0.222414,-0.004324,-0.003628,-0.005663,6.614862,-45.875328,-0.44455
1504281261.51,3.098111,1.346217,-2.876575,0.018516,-0.032429,0.009885,0.00968,-0.974888,0.222486,-0.005469,-0.006313,-0.005903,6.614862,-45.875328,-0.44455
1504281261.52,3.098846,1.346184,-2.877603,0.017487,-0.028157,0.00881,0.009518,-0.974881,0.222525,-0.008297,-0.007618,-0.006445,6.239603,-45.727165,-0.371582
1504281261.53,3.099744,1.346145,-2.878774,0.019625,-0.026045,0.010947,0.00932,-0.974872,0.222571,-0.008893,-0.005414,-0.007437,6.239603,-45.727165,-0.371582
1504281261.54,3.100567,1.346104,-2.879864,0.019612,-0.026047,0.013084,0.009138,-0.974863,0.222619,-0.007155,-0.00495,-0.00776,6.164499,-45.727348,-0.446777
1504281261.55,3.101463,1.346019,-2.881033,0.022793,-0.028205,0.013095,0.008942,-0.974844,0.22271,-0.007462,-0.005579,-0.006966,6.164499,-45.727348,-0.446777
1504281261.56,3.102344,1.34591,-2.882163,0.027103,-0.023976,0.010962,0.00875,-0.974819,0.222824,-0.008186,-0.004459,-0.008087,6.539377,-45.725517,-0.520844
1504281261.57,3.103141,1.34576,-2.883192,0.029252,-0.021862,0.010964,0.008578,-0.974786,0.222976,-0.006747,-0.002677,-0.008072,6.539377,-45.725517,-0.520844
1504281261.58,3.103712,1.345596,-2.883922,0.030412,-0.013341,0.005615,0.008457,-0.974749,0.223142,-0.005329,-0.001889,-0.008206,6.614985,-45.875465,-0.369537
1504281261.59,3.104213,1.345415,-2.884533,0.031518,-0.01015,0.00241,0.008352,-0.974709,0.223322,-0.006002,-0.001457,-0.007761,6.614985,-45.875465,-0.369537
