1514483392556,eduroam,00:78:88:8f:4e:8f,5220,-62
1514483392556,TP-LINK_5GHz_700B18,e8:de:27:70:0b:18,5745,-46
1514483392556,eduroam-cs,00:78:88:8f:4e:8d,5220,-65
1514483392556,OWL,00:78:88:8f:4e:8e,5220,-65
1514483392556,mobicare_5g,e8:de:27:6f:de:e4,5220,-78
1514483392556,eduroam,00:78:88:8f:4e:80,2412,-64
1514483392556,eduroam,9c:5d:12:7b:a2:25,5220,-89
1514483392556,Physics_S,9c:5d:12:7b:a2:26,5220,-89
1514483392556,OWL,00:78:88:8f:4e:81,2412,-62
1514483392556,OWL,9c:5d:12:7b:a2:24,5220,-89
1514483393974,eduroam,00:78:88:8f:4e:8f,5220,-65
1514483393974,TP-LINK_5GHz_700B18,e8:de:27:70:0b:18,5745,-46
1514483393974,eduroam-cs,00:78:88:8f:4e:8d,5220,-65
1514483393974,OWL,00:78:88:8f:4e:8e,5220,-65
1514483393974,mobicare_5g,e8:de:27:6f:de:e4,5220,-79
1514483393974,eduroam,9c:5d:12:7b:a2:25,5220,-89
1514483393974,Physics_S,9c:5d:12:7b:a2:26,5220,-89
1514483393974,OWL,00:78:88:8f:4e:81,2412,-62
1514483393974,OWL,9c:5d:12:7b:a2:24,5220,-89
1514483393974,TP-LINK_2.4GHz_700B19,e8:de:27:70:0b:19,2437,-36
1514483393974,goprofont,d6:d9:19:33:98:2a,2412,-52
1514483393974,lalala,d6:d9:19:32:e1:3b,2412,-60
1514483393974,phy_dept,e8:de:27:6f:de:e5,2437,-67
1514483393974,Physics_S,00:11:92:ee:19:c1,2457,-89
1514483393974,eduroam,00:11:92:ee:19:c2,2457,-91
1514483393974,OWL,00:11:92:ee:19:c0,2457,-90
1514483395444,eduroam,00:78:88:8f:4e:8f,5220,-65
1514483395444,TP-LINK_5GHz_700B18,e8:de:27:70:0b:18,5745,-46
1514483395444,eduroam-cs,00:78:88:8f:4e:8d,5220,-65
1514483395444,OWL,00:78:88:8f:4e:8e,5220,-66
1514483395444,mobicare_5g,e8:de:27:6f:de:e4,5220,-79
1514483395444,eduroam,9c:5d:12:7b:a2:25,5220,-89
1514483395444,Physics_S,9c:5d:12:7b:a2:26,5220,-89
1514483395444,OWL,00:78:88:8f:4e:81,2412,-69
1514483395444,OWL,9c:5d:12:7b:a2:24,5220,-88
1514483395444,TP-LINK_2.4GHz_700B19,e8:de:27:70:0b:19,2437,-36
1514483395444,goprofont,d6:d9:19:33:98:2a,2412,-54
1514483395444,lalala,d6:d9:19:32:e1:3b,2412,-59
1514483395444,phy_dept,e8:de:27:6f:de:e5,2437,-67
1514483395444,Physics_S,00:11:92:ee:19:c1,2457,-89
1514483395444,eduroam,00:11:92:ee:19:c2,2457,-91
1514483395444,OWL,00:11:92:ee:19:c0,2457,-90
1514483396937,eduroam,00:78:88:8f:4e:8f,5220,-65
1514483396937,TP-LINK_5GHz_700B18,e8:de:27:70:0b:18,5745,-48
1514483396937,eduroam-cs,00:78:88:8f:4e:8d,5220,-65
1514483396937,OWL,00:78:88:8f:4e:8e,5220,-66
1514483396937,mobicare_5g,e8:de:27:6f:de:e4,5220,-77
1514483396937,eduroam,9c:5d:12:7b:a2:25,5220,-86
1514483396937,Physics_S,9c:5d:12:7b:a2:26,5220,-86
1514483396937,OWL,00:78:88:8f:4e:81,2412,-69
1514483396937,OWL,9c:5d:12:7b:a2:24,5220,-86
1514483396937,TP-LINK_2.4GHz_700B19,e8:de:27:70:0b:19,2437,-36
1514483396937,goprofont,d6:d9:19:33:98:2a,2412,-54
1514483396937,lalala,d6:d9:19:32:e1:3b,2412,-59
1514483396937,phy_dept,e8:de:27:6f:de:e5,2437,-67
1514483396937,Physics_S,00:11:92:ee:19:c1,2457,-89
1514483396937,eduroam,00:11:92:ee:19:c2,2457,-91
1514483396937,OWL,00:11:92:ee:19:c0,2457,-90
1514483396937,eduroam,00:78:88:e8:21:00,2462,-58
1514483396937,Physics_S,9c:5d:12:7b:a2:16,2437,-79
1514483396937,eduroam,9c:5d:12:7b:a2:15,2437,-79
1514483396937,OWL,9c:5d:12:7b:b4:d4,2412,-87
