1514486272055,eduroam,00:78:88:8f:4e:8f,5220,-66
1514486272055,TP-LINK_5GHz_700B18,e8:de:27:70:0b:18,5745,-47
1514486272055,eduroam-cs,00:78:88:8f:4e:8d,5220,-67
1514486272055,mobicare_5g,e8:de:27:6f:de:e4,5220,-77
1514486272055,Physics_S,9c:5d:12:7b:a2:26,5220,-87
1514486272055,eduroam,9c:5d:12:7b:a2:25,5220,-87
1514486272055,OWL,00:78:88:8f:4e:8e,5220,-66
1514486272055,OWL,9c:5d:12:7b:a2:24,5220,-86
1514486272055,eduroam,00:78:88:8f:4e:80,2412,-59
1514486272055,linksys,00:90:4c:91:00:01,2412,-89
1514486273469,eduroam,00:78:88:8f:4e:8f,5220,-67
1514486273469,TP-LINK_5GHz_700B18,e8:de:27:70:0b:18,5745,-47
1514486273469,eduroam-cs,00:78:88:8f:4e:8d,5220,-67
1514486273469,mobicare_5g,e8:de:27:6f:de:e4,5220,-77
1514486273469,Physics_S,9c:5d:12:7b:a2:26,5220,-89
1514486273469,eduroam,9c:5d:12:7b:a2:25,5220,-89
1514486273469,OWL,00:78:88:8f:4e:8e,5220,-67
1514486273469,OWL,9c:5d:12:7b:a2:24,5220,-88
1514486273469,eduroam,00:78:88:8f:4e:80,2412,-59
1514486273469,linksys,00:90:4c:91:00:01,2412,-89
1514486273469,eduroam,00:78:88:e8:21:00,2462,-48
1514486273469,phy_dept,e8:de:27:6f:de:e5,2437,-62
1514486273469,eduroam,9c:5d:12:7b:a2:15,2437,-78
1514486273469,Physics_S,9c:5d:12:7b:a2:16,2437,-78
1514486273469,OWL,00:78:88:cc:8b:81,2412,-60
1514486273469,OWL,00:78:88:8f:4e:81,2412,-63
1514486274964,eduroam,00:78:88:8f:4e:8f,5220,-67
1514486274964,TP-LINK_5GHz_700B18,e8:de:27:70:0b:18,5745,-47
1514486274964,eduroam-cs,00:78:88:8f:4e:8d,5220,-67
1514486274964,mobicare_5g,e8:de:27:6f:de:e4,5220,-78
1514486274964,Physics_S,9c:5d:12:7b:a2:26,5220,-86
1514486274964,eduroam,9c:5d:12:7b:a2:25,5220,-86
1514486274964,OWL,00:78:88:8f:4e:8e,5220,-67
1514486274964,OWL,9c:5d:12:7b:a2:24,5220,-86
1514486274964,eduroam,00:78:88:e8:21:00,2462,-48
1514486274964,phy_dept,e8:de:27:6f:de:e5,2437,-74
1514486274964,eduroam,9c:5d:12:7b:a2:15,2437,-79
1514486274964,Physics_S,9c:5d:12:7b:a2:16,2437,-79
1514486274964,OWL,00:78:88:cc:8b:81,2412,-60
1514486274964,OWL,00:78:88:8f:4e:81,2412,-63
1514486274964,eduroam,00:78:88:cc:8b:80,2412,-57
1514486274964,OWL,00:78:88:e8:21:01,2462,-57
1514486274964,OWL,9c:5d:12:7b:a2:14,2437,-82
1514486276493,eduroam,00:78:88:8f:4e:8f,5220,-66
1514486276493,TP-LINK_5GHz_700B18,e8:de:27:70:0b:18,5745,-46
1514486276493,eduroam-cs,00:78:88:8f:4e:8d,5220,-69
1514486276493,mobicare_5g,e8:de:27:6f:de:e4,5220,-78
1514486276493,Physics_S,9c:5d:12:7b:a2:26,5220,-85
1514486276493,eduroam,9c:5d:12:7b:a2:25,5220,-85
1514486276493,OWL,00:78:88:8f:4e:8e,5220,-68
1514486276493,OWL,9c:5d:12:7b:a2:24,5220,-85
1514486276493,eduroam,00:78:88:e8:21:00,2462,-48
1514486276493,phy_dept,e8:de:27:6f:de:e5,2437,-74
1514486276493,eduroam,9c:5d:12:7b:a2:15,2437,-79
1514486276493,Physics_S,9c:5d:12:7b:a2:16,2437,-79
1514486276493,OWL,00:78:88:cc:8b:81,2412,-60
1514486276493,OWL,00:78:88:8f:4e:81,2412,-63
1514486276493,eduroam,00:78:88:cc:8b:80,2412,-57
1514486276493,OWL,00:78:88:e8:21:01,2462,-57
1514486276493,OWL,9c:5d:12:7b:a2:14,2437,-82
1514486276493,OWL,00:11:92:ee:19:c0,2457,-93
1514486277984,eduroam,00:78:88:8f:4e:8f,5220,-61
1514486277984,TP-LINK_5GHz_700B18,e8:de:27:70:0b:18,5745,-48
1514486277984,eduroam-cs,00:78:88:8f:4e:8d,5220,-66
1514486277984,mobicare_5g,e8:de:27:6f:de:e4,5220,-75
1514486277984,Physics_S,9c:5d:12:7b:a2:26,5220,-85
1514486277984,eduroam,9c:5d:12:7b:a2:25,5220,-85
1514486277984,OWL,00:78:88:8f:4e:8e,5220,-66
1514486277984,OWL,9c:5d:12:7b:a2:24,5220,-86
1514486277984,eduroam,00:78:88:e8:21:00,2462,-48
1514486277984,phy_dept,e8:de:27:6f:de:e5,2437,-74
1514486277984,eduroam,9c:5d:12:7b:a2:15,2437,-79
1514486277984,Physics_S,9c:5d:12:7b:a2:16,2437,-79
1514486277984,OWL,00:78:88:cc:8b:81,2412,-60
1514486277984,OWL,00:78:88:8f:4e:81,2412,-63
1514486277984,eduroam,00:78:88:cc:8b:80,2412,-57
1514486277984,OWL,00:78:88:e8:21:01,2462,-60
1514486277984,OWL,9c:5d:12:7b:a2:14,2437,-82
1514486277984,OWL,00:11:92:ee:19:c0,2457,-93
1514486277984,TP-LINK_2.4GHz_700B19,e8:de:27:70:0b:19,2437,-38
1514486277984,goprofont,d6:d9:19:33:98:2a,2412,-67
1514486279491,eduroam,00:78:88:8f:4e:8f,5220,-60
1514486279491,TP-LINK_5GHz_700B18,e8:de:27:70:0b:18,5745,-47
1514486279491,eduroam-cs,00:78:88:8f:4e:8d,5220,-59
1514486279491,mobicare_5g,e8:de:27:6f:de:e4,5220,-76
1514486279491,Physics_S,9c:5d:12:7b:a2:26,5220,-91
1514486279491,eduroam,9c:5d:12:7b:a2:25,5220,-90
1514486279491,OWL,00:78:88:8f:4e:8e,5220,-59
1514486279491,OWL,9c:5d:12:7b:a2:24,5220,-91
1514486279491,eduroam,9c:5d:12:7b:a2:15,2437,-81
1514486279491,Physics_S,9c:5d:12:7b:a2:16,2437,-84
1514486279491,OWL,00:78:88:e8:21:01,2462,-60
1514486279491,OWL,00:11:92:ee:19:c0,2457,-93
1514486279491,TP-LINK_2.4GHz_700B19,e8:de:27:70:0b:19,2437,-38
1514486279491,goprofont,d6:d9:19:33:98:2a,2412,-48
1514486279491,eduroam-cs,00:78:88:cc:8b:82,2412,-64
1514486280969,eduroam,00:78:88:8f:4e:8f,5220,-57
1514486280969,TP-LINK_5GHz_700B18,e8:de:27:70:0b:18,5745,-50
1514486280969,eduroam-cs,00:78:88:8f:4e:8d,5220,-58
1514486280969,mobicare_5g,e8:de:27:6f:de:e4,5220,-79
1514486280969,Physics_S,9c:5d:12:7b:a2:26,5220,-92
1514486280969,eduroam,9c:5d:12:7b:a2:25,5220,-91
1514486280969,OWL,00:78:88:8f:4e:8e,5220,-58
1514486280969,OWL,9c:5d:12:7b:a2:24,5220,-92
1514486280969,eduroam,9c:5d:12:7b:a2:15,2437,-81
1514486280969,Physics_S,9c:5d:12:7b:a2:16,2437,-85
1514486280969,OWL,00:78:88:e8:21:01,2462,-60
1514486280969,TP-LINK_2.4GHz_700B19,e8:de:27:70:0b:19,2437,-38
1514486280969,goprofont,d6:d9:19:33:98:2a,2412,-56
1514486280969,eduroam-cs,00:78:88:cc:8b:82,2412,-64
1514486280969,lalala,d6:d9:19:32:e1:3b,2412,-63
1514486280969,phy_dept,e8:de:27:6f:de:e5,2437,-69
1514486280969,Joe's Connection,80:1f:02:2b:47:f6,2462,-84
1514486280969,Edimax AP,00:1f:1f:a5:d4:b0,2462,-86
1514486280969,Physics_S,d8:54:a2:b6:ce:96,2412,-91
1514486280969,linksys,00:90:4c:91:00:01,2412,-89
1514486282437,eduroam,00:78:88:8f:4e:8f,5220,-62
1514486282437,TP-LINK_5GHz_700B18,e8:de:27:70:0b:18,5745,-46
1514486282437,eduroam-cs,00:78:88:8f:4e:8d,5220,-64
1514486282437,mobicare_5g,e8:de:27:6f:de:e4,5220,-83
1514486282437,Physics_S,9c:5d:12:7b:a2:26,5220,-92
1514486282437,eduroam,9c:5d:12:7b:a2:25,5220,-91
1514486282437,OWL,00:78:88:8f:4e:8e,5220,-64
1514486282437,OWL,9c:5d:12:7b:a2:24,5220,-92
1514486282437,eduroam,9c:5d:12:7b:a2:15,2437,-81
1514486282437,Physics_S,9c:5d:12:7b:a2:16,2437,-85
