1514491134744,eduroam,00:78:88:8f:4e:8f,5220,-64
1514491134744,TP-LINK_5GHz_700B18,e8:de:27:70:0b:18,5745,-45
1514491134744,eduroam-cs,00:78:88:8f:4e:8d,5220,-66
1514491134744,mobicare_5g,e8:de:27:6f:de:e4,5220,-73
1514491134744,eduroam,9c:5d:12:7b:a2:25,5220,-89
1514491134744,Physics_S,9c:5d:12:7b:a2:26,5220,-89
1514491134744,OWL,00:78:88:8f:4e:8e,5220,-66
1514491134744,OWL,9c:5d:12:7b:a2:24,5220,-89
1514491134744,OWL,00:78:88:cc:8b:81,2412,-62
1514491134744,eduroam-cs,00:78:88:e8:21:02,2462,-62
1514491136172,eduroam,00:78:88:8f:4e:8f,5220,-62
1514491136172,TP-LINK_5GHz_700B18,e8:de:27:70:0b:18,5745,-47
1514491136172,eduroam-cs,00:78:88:8f:4e:8d,5220,-63
1514491136172,mobicare_5g,e8:de:27:6f:de:e4,5220,-73
1514491136172,eduroam,9c:5d:12:7b:a2:25,5220,-88
1514491136172,Physics_S,9c:5d:12:7b:a2:26,5220,-87
1514491136172,OWL,00:78:88:8f:4e:8e,5220,-62
1514491136172,OWL,9c:5d:12:7b:a2:24,5220,-88
1514491136172,eduroam-cs,00:78:88:e8:21:02,2462,-62
1514491136172,TP-LINK_2.4GHz_700B19,e8:de:27:70:0b:19,2437,-38
1514491136172,goprofont,d6:d9:19:33:98:2a,2412,-58
1514491136172,lalala,d6:d9:19:32:e1:3b,2412,-58
1514491136172,eduroam-cs,00:78:88:cc:8b:82,2412,-58
1514491136172,phy_dept,e8:de:27:6f:de:e5,2437,-70
1514491136172,eduroam,9c:5d:12:7b:a2:15,2437,-79
1514491136172,Physics_S,9c:5d:12:7b:a2:16,2437,-80
1514491136173,OWL,9c:5d:12:7b:a2:14,2437,-80
1514491136173,OWL,9c:5d:12:7b:b4:d4,2412,-89
1514491136173,OWL,00:11:92:ee:19:c0,2457,-92
1514491137698,eduroam,00:78:88:8f:4e:8f,5220,-61
1514491137698,TP-LINK_5GHz_700B18,e8:de:27:70:0b:18,5745,-44
1514491137699,eduroam-cs,00:78:88:8f:4e:8d,5220,-64
1514491137699,mobicare_5g,e8:de:27:6f:de:e4,5220,-77
1514491137699,eduroam,9c:5d:12:7b:a2:25,5220,-91
1514491137699,Physics_S,9c:5d:12:7b:a2:26,5220,-91
1514491137699,OWL,00:78:88:8f:4e:8e,5220,-64
1514491137699,OWL,9c:5d:12:7b:a2:24,5220,-89
1514491137699,eduroam-cs,00:78:88:e8:21:02,2462,-62
1514491137699,TP-LINK_2.4GHz_700B19,e8:de:27:70:0b:19,2437,-38
1514491137699,goprofont,d6:d9:19:33:98:2a,2412,-58
1514491137700,lalala,d6:d9:19:32:e1:3b,2412,-58
1514491137700,eduroam-cs,00:78:88:cc:8b:82,2412,-58
1514491137700,phy_dept,e8:de:27:6f:de:e5,2437,-70
1514491137700,eduroam,9c:5d:12:7b:a2:15,2437,-79
1514491137700,Physics_S,9c:5d:12:7b:a2:16,2437,-80
1514491137700,OWL,9c:5d:12:7b:a2:14,2437,-80
1514491137700,OWL,9c:5d:12:7b:b4:d4,2412,-89
1514491137700,OWL,00:11:92:ee:19:c0,2457,-92
1514491137700,eduroam,00:78:88:cc:8b:80,2412,-58
1514491137700,OWL,00:78:88:e8:21:01,2462,-62
1514491139176,eduroam,00:78:88:8f:4e:8f,5220,-62
1514491139176,TP-LINK_5GHz_700B18,e8:de:27:70:0b:18,5745,-45
1514491139176,eduroam-cs,00:78:88:8f:4e:8d,5220,-63
1514491139176,mobicare_5g,e8:de:27:6f:de:e4,5220,-77
1514491139176,eduroam,9c:5d:12:7b:a2:25,5220,-89
1514491139176,Physics_S,9c:5d:12:7b:a2:26,5220,-89
1514491139176,OWL,00:78:88:8f:4e:8e,5220,-63
1514491139176,OWL,9c:5d:12:7b:a2:24,5220,-88
1514491139176,eduroam-cs,00:78:88:e8:21:02,2462,-62
1514491139176,TP-LINK_2.4GHz_700B19,e8:de:27:70:0b:19,2437,-38
1514491139176,goprofont,d6:d9:19:33:98:2a,2412,-58
1514491139176,lalala,d6:d9:19:32:e1:3b,2412,-58
1514491139176,eduroam-cs,00:78:88:cc:8b:82,2412,-58
1514491139176,phy_dept,e8:de:27:6f:de:e5,2437,-70
1514491139176,eduroam,9c:5d:12:7b:a2:15,2437,-79
1514491139176,Physics_S,9c:5d:12:7b:a2:16,2437,-80
1514491139176,OWL,9c:5d:12:7b:a2:14,2437,-80
1514491139176,OWL,9c:5d:12:7b:b4:d4,2412,-89
1514491139176,OWL,00:11:92:ee:19:c0,2457,-92
1514491139176,eduroam,00:78:88:cc:8b:80,2412,-58
1514491139176,OWL,00:78:88:e8:21:01,2462,-62
1514491139176,eduroam,00:78:88:e8:21:00,2462,-66
1514491140663,eduroam,00:78:88:8f:4e:8f,5220,-58
1514491140663,TP-LINK_5GHz_700B18,e8:de:27:70:0b:18,5745,-47
1514491140663,eduroam-cs,00:78:88:8f:4e:8d,5220,-58
1514491140663,mobicare_5g,e8:de:27:6f:de:e4,5220,-76
1514491140663,eduroam,9c:5d:12:7b:a2:25,5220,-93
1514491140663,Physics_S,9c:5d:12:7b:a2:26,5220,-92
1514491140663,OWL,00:78:88:8f:4e:8e,5220,-58
1514491140663,OWL,9c:5d:12:7b:a2:24,5220,-92
1514491140663,eduroam-cs,00:78:88:e8:21:02,2462,-58
1514491140663,TP-LINK_2.4GHz_700B19,e8:de:27:70:0b:19,2437,-45
1514491140663,goprofont,d6:d9:19:33:98:2a,2412,-58
1514491140663,lalala,d6:d9:19:32:e1:3b,2412,-64
1514491140663,eduroam-cs,00:78:88:cc:8b:82,2412,-58
1514491140663,phy_dept,e8:de:27:6f:de:e5,2437,-70
1514491140663,eduroam,9c:5d:12:7b:a2:15,2437,-79
1514491140663,Physics_S,9c:5d:12:7b:a2:16,2437,-80
1514491140663,OWL,9c:5d:12:7b:a2:14,2437,-80
1514491140663,OWL,9c:5d:12:7b:b4:d4,2412,-89
1514491140663,OWL,00:11:92:ee:19:c0,2457,-86
1514491140663,eduroam,00:78:88:cc:8b:80,2412,-58
1514491140663,OWL,00:78:88:e8:21:01,2462,-62
1514491140663,eduroam,00:78:88:e8:21:00,2462,-66
1514491140663,eduroam,00:11:92:ee:19:c2,2457,-90
1514491142136,eduroam,00:78:88:8f:4e:8f,5220,-60
1514491142136,TP-LINK_5GHz_700B18,e8:de:27:70:0b:18,5745,-50
1514491142136,eduroam-cs,00:78:88:8f:4e:8d,5220,-61
1514491142136,mobicare_5g,e8:de:27:6f:de:e4,5220,-84
1514491142136,eduroam,9c:5d:12:7b:a2:25,5220,-93
1514491142136,Physics_S,9c:5d:12:7b:a2:26,5220,-92
1514491142136,OWL,00:78:88:8f:4e:8e,5220,-61
1514491142136,OWL,9c:5d:12:7b:a2:24,5220,-92
1514491142136,eduroam-cs,00:78:88:e8:21:02,2462,-58
1514491142136,TP-LINK_2.4GHz_700B19,e8:de:27:70:0b:19,2437,-39
1514491142136,goprofont,d6:d9:19:33:98:2a,2412,-58
1514491142136,lalala,d6:d9:19:32:e1:3b,2412,-64
1514491142136,phy_dept,e8:de:27:6f:de:e5,2437,-68
1514491142136,eduroam,9c:5d:12:7b:a2:15,2437,-81
1514491142136,Physics_S,9c:5d:12:7b:a2:16,2437,-81
1514491142136,OWL,9c:5d:12:7b:a2:14,2437,-81
1514491142136,OWL,00:11:92:ee:19:c0,2457,-86
1514491142136,eduroam,00:78:88:e8:21:00,2462,-66
1514491142136,eduroam,00:11:92:ee:19:c2,2457,-90
1514491142136,eduroam,00:78:88:8f:4e:80,2412,-55
1514491142136,Joe's Connection,80:1f:02:2b:47:f6,2462,-88
1514491143590,eduroam,00:78:88:8f:4e:8f,5220,-61
1514491143591,TP-LINK_5GHz_700B18,e8:de:27:70:0b:18,5745,-47
1514491143591,eduroam-cs,00:78:88:8f:4e:8d,5220,-62
1514491143591,mobicare_5g,e8:de:27:6f:de:e4,5220,-81
1514491143591,eduroam,9c:5d:12:7b:a2:25,5220,-90
1514491143591,Physics_S,9c:5d:12:7b:a2:26,5220,-92
1514491143591,OWL,00:78:88:8f:4e:8e,5220,-61
1514491143591,OWL,9c:5d:12:7b:a2:24,5220,-91
1514491143591,eduroam-cs,00:78:88:e8:21:02,2462,-58
1514491143591,TP-LINK_2.4GHz_700B19,e8:de:27:70:0b:19,2437,-39
1514491143591,goprofont,d6:d9:19:33:98:2a,2412,-58
1514491143591,lalala,d6:d9:19:32:e1:3b,2412,-64
1514491143591,phy_dept,e8:de:27:6f:de:e5,2437,-68
1514491143591,eduroam,9c:5d:12:7b:a2:15,2437,-81
1514491143591,Physics_S,9c:5d:12:7b:a2:16,2437,-81
1514491143591,OWL,9c:5d:12:7b:a2:14,2437,-81
1514491143591,OWL,00:11:92:ee:19:c0,2457,-86
1514491143591,eduroam,00:78:88:e8:21:00,2462,-66
