timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1504198508.914793,0.005496,0.625501,-2.428293,0.010691,-0.018516,-0.097836,0.004455,-0.585503,-0.810658,0.035019,0.115075,-0.060451,18.165880,-17.289639,-29.991760,,,,,,,
1504198508.924803,0.006052,0.625447,-2.429566,-0.012807,-0.025775,-0.104268,0.004906,-0.585460,-0.810687,0.018806,0.099818,-0.070356,18.165880,-17.289639,-29.991760,,,,,,,
1504198508.934813,0.005953,0.624902,-2.430816,-0.071073,-0.105219,-0.101027,0.004828,-0.585018,-0.811006,0.015268,0.077297,-0.095656,18.315920,-17.214260,-29.841980,,,,,,,
1504198508.944822,0.004869,0.623742,-2.431988,-0.128426,-0.200659,-0.092419,0.003952,-0.584077,-0.811689,0.030121,0.063920,-0.110735,18.315920,-17.214260,-29.841980,,,,,,,
1504198508.954832,0.003949,0.619669,-2.433539,-0.163392,-0.279246,-0.060324,0.003215,-0.580765,-0.814065,0.040975,0.057511,-0.096931,18.015398,-17.140163,-30.068268,,,,,,,
1504198508.964842,0.001158,0.617971,-2.433913,-0.170187,-0.303739,-0.020799,0.000944,-0.579382,-0.815055,0.045214,0.050909,-0.074624,18.015398,-17.140163,-30.068268,,,,,,,
1504198508.974852,-0.001754,0.616417,-2.433842,-0.149857,-0.275171,0.013343,-0.001431,-0.578115,-0.815954,0.050869,0.055181,-0.049021,17.489687,-16.992077,-30.295685,,,,,,,
1504198508.984862,-0.004275,0.615170,-2.433500,-0.115339,-0.216866,0.031446,-0.003492,-0.577097,-0.816668,0.048886,0.070704,-0.031324,17.489687,-16.992077,-30.295685,,,,,,,
1504198508.994871,-0.004773,0.612328,-2.433871,-0.072122,-0.143682,0.034588,-0.003905,-0.574774,-0.818303,0.036040,0.077246,-0.021617,17.639803,-17.215801,-30.593658,,,,,,,
1504198509.004881,-0.005861,0.612036,-2.433502,-0.012811,-0.069570,0.027089,-0.004797,-0.574535,-0.818466,0.020590,0.080990,-0.008713,17.639803,-17.215801,-30.593658,,,,,,,
1504198509.014891,-0.006059,0.612270,-2.433372,0.032719,0.005737,0.003552,-0.004958,-0.574727,-0.818330,0.005950,0.085866,0.003908,17.489092,-16.841778,-30.446808,,,,,,,
1504198509.024901,-0.005344,0.612775,-2.433626,0.055803,0.070582,-0.028544,-0.004372,-0.575140,-0.818043,0.007622,0.088293,-0.007213,17.489092,-16.841778,-30.446808,,,,,,,
1504198509.034910,-0.004193,0.610924,-2.433982,0.048763,0.118597,-0.043587,-0.003434,-0.573625,-0.819111,0.007554,0.078919,-0.025707,17.714769,-17.290173,-30.742920,,,,,,,
1504198509.044920,-0.002527,0.611207,-2.434573,0.020131,0.135890,-0.051139,-0.002069,-0.573856,-0.818953,0.006403,0.073917,-0.046754,17.714769,-17.290173,-30.742920,,,,,,,
1504198509.054930,-0.000882,0.611313,-2.435263,0.007225,0.118953,-0.057536,-0.000722,-0.573943,-0.818895,0.019826,0.080077,-0.058806,17.639681,-17.215649,-30.668640,,,,,,,
1504198509.064940,0.000455,0.611308,-2.436037,-0.003748,0.076427,-0.064952,0.000373,-0.573939,-0.818898,0.027780,0.086696,-0.054622,17.639681,-17.215649,-30.668640,,,,,,,
1504198509.074950,0.002092,0.608346,-2.437282,0.004466,0.029465,-0.066978,0.001717,-0.571511,-0.820592,0.028541,0.086236,-0.061121,17.939806,-17.214458,-30.592926,,,,,,,
1504198509.084960,0.002595,0.608665,-2.438080,0.044749,-0.001771,-0.064718,0.002129,-0.571773,-0.820409,0.028724,0.087077,-0.054179,17.939806,-17.214458,-30.592926,,,,,,,
1504198509.094970,0.003059,0.609458,-2.438832,0.092808,0.007418,-0.059314,0.002508,-0.572423,-0.819954,0.026880,0.082998,-0.044410,17.789797,-17.215130,-30.593292,,,,,,,
1504198509.104980,0.003838,0.610751,-2.439510,0.141148,0.051769,-0.053972,0.003144,-0.573483,-0.819212,0.023147,0.079434,-0.042086,17.789797,-17.215130,-30.593292,,,,,,,
1504198509.114988,0.005385,0.609913,-2.440384,0.185151,0.087638,-0.055030,0.004414,-0.572796,-0.819686,0.018230,0.082501,-0.037553,18.090014,-17.214077,-30.442535,,,,,,,
1504198509.124998,0.006789,0.611886,-2.441156,0.200204,0.096049,-0.064625,0.005557,-0.574412,-0.818547,0.019132,0.090403,-0.044185,18.090014,-17.214077,-30.442535,,,,,,,
1504198509.135008,0.008118,0.613915,-2.442056,0.202229,0.075797,-0.075260,0.006636,-0.576072,-0.817372,0.022783,0.092170,-0.054820,18.165361,-17.438442,-30.590668,,,,,,,
1504198509.144987,0.009224,0.615968,-2.442999,0.206286,0.050188,-0.074140,0.007528,-0.577749,-0.816180,0.022867,0.094351,-0.058256,18.165361,-17.438442,-30.590668,,,,,,,
1504198509.154977,0.010350,0.614817,-2.444023,0.200721,0.031042,-0.066649,0.008455,-0.576809,-0.816835,0.019164,0.095257,-0.052519,18.089449,-16.989071,-30.444214,,,,,,,
1504198509.164987,0.011034,0.616711,-2.444871,0.187790,0.015165,-0.066643,0.009002,-0.578355,-0.815736,0.020509,0.098649,-0.054778,18.089449,-16.989071,-30.444214,,,,,,,
1504198509.174997,0.011953,0.615312,-2.445976,0.182344,0.002428,-0.073039,0.009761,-0.577214,-0.816535,0.020635,0.096028,-0.056802,18.165056,-17.363293,-30.666229,,,,,,,
1504198509.185005,0.012858,0.614294,-2.447226,0.189823,-0.002944,-0.091166,0.010507,-0.576382,-0.817113,0.017875,0.092297,-0.043498,18.165056,-17.363293,-30.666229,,,,,,,
1504198509.195015,0.014058,0.613687,-2.448821,0.200585,0.000187,-0.111437,0.011492,-0.575885,-0.817450,0.018888,0.091114,-0.030558,18.241610,-17.663998,-30.138763,,,,,,,
1504198509.205025,0.015418,0.613300,-2.450701,0.204902,-0.003020,-0.132776,0.012608,-0.575569,-0.817656,0.018810,0.088585,-0.026277,18.241610,-17.663998,-30.138763,,,,,,,
1504198509.215035,0.016928,0.613133,-2.452806,0.200563,-0.013626,-0.141307,0.013844,-0.575433,-0.817732,0.020976,0.077859,-0.030397,18.241533,-17.589153,-30.064331,,,,,,,
1504198509.225044,0.018542,0.613222,-2.454930,0.201590,-0.009374,-0.131710,0.015162,-0.575505,-0.817657,0.022924,0.066945,-0.032227,18.241533,-17.589153,-30.064331,,,,,,,
1504198509.235054,0.020316,0.613676,-2.456926,0.216638,0.016072,-0.117855,0.016608,-0.575877,-0.817368,0.022973,0.061808,-0.025451,18.166826,-17.664639,-29.988953,,,,,,,
1504198509.245064,0.022445,0.614559,-2.458811,0.240358,0.057432,-0.105082,0.018337,-0.576598,-0.816822,0.023320,0.057738,-0.018474,18.166826,-17.664639,-29.988953,,,,,,,
1504198509.255075,0.024925,0.615944,-2.460578,0.270519,0.100875,-0.096570,0.020342,-0.577729,-0.815975,0.021909,0.054673,-0.010548,18.241610,-17.663998,-30.138763,,,,,,,
1504198509.265084,0.027695,0.617797,-2.462250,0.297420,0.135820,-0.089115,0.022573,-0.579241,-0.814844,0.020594,0.050676,-0.005575,18.241610,-17.663998,-30.138763,,,,,,,
1504198509.275094,0.029858,0.620846,-2.463342,0.309276,0.158088,-0.077393,0.024282,-0.581724,-0.813024,0.020197,0.048597,-0.012339,18.317202,-17.813961,-29.987457,,,,,,,
1504198509.285104,0.032190,0.623881,-2.464373,0.301948,0.178391,-0.073172,0.026122,-0.584189,-0.811197,0.021471,0.050544,-0.025397,18.317202,-17.813961,-29.987457,,,,,,,
1504198509.295114,0.034676,0.626829,-2.465405,0.296716,0.191221,-0.073203,0.028078,-0.586580,-0.809405,0.028623,0.053987,-0.038511,18.692949,-17.888027,-29.610962,,,,,,,
1504198509.305123,0.038328,0.628172,-2.467102,0.298927,0.199747,-0.079623,0.031003,-0.587666,-0.808509,0.028109,0.056462,-0.035561,18.692949,-17.888027,-29.610962,,,,,,,
1504198509.315133,0.040991,0.631174,-2.468348,0.304226,0.187994,-0.091334,0.033084,-0.590093,-0.806657,0.034344,0.059804,-0.029646,18.468416,-17.889629,-29.311523,,,,,,,
1504198509.325143,0.043487,0.634137,-2.469684,0.299775,0.162460,-0.095566,0.035021,-0.592482,-0.804822,0.034452,0.054808,-0.030826,18.468416,-17.889629,-29.311523,,,,,,,
1504198509.335153,0.045613,0.636934,-2.471028,0.277034,0.121088,-0.094466,0.036657,-0.594734,-0.803087,0.029475,0.046806,-0.031722,18.694872,-18.339077,-29.082611,,,,,,,
1504198509.345163,0.048435,0.637982,-2.472978,0.217753,0.061899,-0.073120,0.038893,-0.595576,-0.802357,0.036776,0.032664,-0.046657,18.694872,-18.339077,-29.082611,,,,,,,
1504198509.355171,0.049160,0.639718,-2.473623,0.163918,0.026070,-0.032589,0.039423,-0.596969,-0.801295,0.044759,0.014450,-0.063863,18.919497,-18.188061,-29.083160,,,,,,,
1504198509.365181,0.049470,0.641071,-2.473747,0.127444,0.025265,0.005776,0.039632,-0.598054,-0.800475,0.051234,0.005860,-0.046555,18.919497,-18.188061,-29.083160,,,,,,,
1504198509.375191,0.049717,0.642159,-2.473396,0.101875,0.053142,0.043042,0.039797,-0.598926,-0.799815,0.066114,0.006274,-0.024449,18.919497,-18.188061,-29.083160,,,,,,,
1504198509.385201,0.053447,0.643203,-2.474616,0.079664,0.098094,0.074940,0.042747,-0.599762,-0.799036,0.069924,-0.002625,-0.007467,18.919497,-18.188061,-29.083160,,,,,,,
1504198509.395211,0.054073,0.643909,-2.473585,0.060675,0.132337,0.086588,0.043224,-0.600326,-0.798587,0.069035,-0.005326,0.007022,18.920031,-18.263515,-28.857605,,,,,,,
1504198509.405221,0.055124,0.644374,-2.472639,0.035424,0.168789,0.073671,0.044048,-0.600698,-0.798262,0.069126,0.021611,0.013945,18.920031,-18.263515,-28.857605,,,,,,,
1504198509.415231,0.056649,0.644457,-2.471970,-0.006853,0.202198,0.046854,0.045262,-0.600764,-0.798144,0.052119,0.051219,0.010211,18.695711,-18.489666,-28.781433,,,,,,,
1504198509.425241,0.059661,0.642570,-2.472286,-0.055429,0.237822,-0.001330,0.047734,-0.599255,-0.799134,0.021175,0.064099,-0.002960,18.695711,-18.489666,-28.781433,,,,,,,
1504198509.435250,0.062529,0.641587,-2.472783,-0.110346,0.270306,-0.062324,0.050062,-0.598468,-0.799581,0.002413,0.071811,-0.014323,18.771151,-18.714184,-28.854584,,,,,,,
1504198509.445260,0.066141,0.639986,-2.474043,-0.165321,0.294268,-0.125438,0.053013,-0.597184,-0.800350,-0.004338,0.074921,-0.029499,19.370592,-18.486492,-28.854797,,,,,,,
1504198509.455270,0.070230,0.637881,-2.475786,-0.209834,0.309589,-0.160767,0.056373,-0.595494,-0.801379,-0.008033,0.061727,-0.043561,19.370592,-18.486492,-28.854797,,,,,,,
1504198509.465280,0.073902,0.633837,-2.477299,-0.230184,0.304417,-0.157593,0.059493,-0.592240,-0.803562,-0.002654,0.041459,-0.046353,19.370592,-18.486492,-28.854797,,,,,,,
1504198509.475290,0.077621,0.631394,-2.478724,-0.234823,0.279910,-0.122333,0.062593,-0.590270,-0.804775,0.010191,0.027129,-0.049580,19.444948,-18.186306,-28.781830,,,,,,,
1504198509.485299,0.080668,0.629066,-2.479531,-0.223592,0.249925,-0.068891,0.065155,-0.588390,-0.805948,0.023193,0.022899,-0.060156,19.444948,-18.186306,-28.781830,,,,,,,
1504198509.495309,0.083077,0.627070,-2.479680,-0.185651,0.223984,-0.016477,0.067195,-0.586775,-0.806957,0.027501,0.023085,-0.066746,19.669298,-18.109692,-29.081879,,,,,,,
1504198509.505288,0.085600,0.623893,-2.479811,-0.123120,0.194671,0.015701,0.069389,-0.584199,-0.808639,0.025597,0.034425,-0.066025,19.669298,-18.109692,-29.081879,,,,,,,
1504198509.515298,0.087154,0.623271,-2.479417,-0.043343,0.171624,0.027621,0.070677,-0.583694,-0.808892,0.021334,0.051300,-0.058815,19.744417,-17.885250,-28.633331,,,,,,,
1504198509.525307,0.088341,0.623430,-2.479156,0.033093,0.117725,0.018242,0.071629,-0.583824,-0.808715,0.014308,0.062019,-0.056627,19.744417,-17.885250,-28.633331,,,,,,,
1504198509.535317,0.089122,0.624238,-2.479222,0.095624,0.052230,-0.002882,0.072219,-0.584479,-0.808189,0.019624,0.073645,-0.079965,19.744753,-17.885693,-28.408325,,,,,,,
1504198509.545326,0.089562,0.622496,-2.479729,0.161244,-0.017560,-0.016527,0.072665,-0.583065,-0.809170,0.025083,0.074611,-0.092854,19.744753,-17.885693,-28.408325,,,,,,,
1504198509.555336,0.089719,0.624781,-2.480245,0.262787,0.000793,-0.023856,0.072672,-0.584920,-0.807829,0.012685,0.078267,-0.075762,19.970171,-18.184246,-28.630524,,,,,,,
1504198509.565346,0.090086,0.627854,-2.481073,0.313945,-0.016661,-0.040815,0.072807,-0.587409,-0.806008,0.017891,0.060295,0.052071,19.819979,-18.109921,-28.631470,,,,,,,
1504198509.575356,0.090184,0.630266,-2.481533,0.211310,-0.016924,0.000637,0.072758,-0.589360,-0.804588,0.060741,-0.001705,0.031211,19.819979,-18.109921,-28.631470,,,,,,,
1504198509.585366,0.091694,0.632047,-2.482277,0.051655,-0.055085,0.077277,0.073877,-0.590798,-0.803430,0.051459,-0.055107,-0.030920,19.970430,-18.109829,-28.331116,,,,,,,
1504198509.595376,0.089764,0.631455,-2.480612,-0.108061,-0.106053,0.144336,0.072357,-0.590320,-0.803920,0.056778,-0.044675,-0.041417,19.970430,-18.109829,-28.331116,,,,,,,
