timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1504196529.400881,-0.024065,0.387188,1.582146,-0.035662,0.043903,-0.018200,-0.022281,-0.377587,-0.925706,0.018864,0.012306,-0.002028,13.780062,-3.432797,-30.781677,,,,,,,
1504196529.410860,-0.023981,0.387125,1.581634,0.032756,-0.083443,-0.036002,-0.022204,-0.377528,-0.925732,0.023654,0.014735,-0.000248,13.780062,-3.432797,-30.781677,,,,,,,
1504196529.420870,-0.024894,0.387698,1.580935,0.091738,-0.187272,-0.049593,-0.023044,-0.378058,-0.925495,0.028201,0.015311,-0.001278,13.554796,-3.283948,-30.708374,,,,,,,
1504196529.430879,-0.026399,0.388657,1.580164,0.123345,-0.240800,-0.055847,-0.024428,-0.378946,-0.925096,0.031035,0.014749,-0.005110,13.554796,-3.283948,-30.708374,,,,,,,
1504196529.440889,-0.028175,0.389659,1.579420,0.118007,-0.240751,-0.055857,-0.026059,-0.379873,-0.924671,0.024457,0.014624,-0.004223,13.404879,-3.359479,-30.783142,,,,,,,
1504196529.450899,-0.029760,0.390394,1.578748,0.090652,-0.191506,-0.054925,-0.027516,-0.380553,-0.924350,0.015630,0.014983,-0.006818,13.404879,-3.359479,-30.783142,,,,,,,
1504196529.460909,-0.030769,0.390652,1.578176,0.043277,-0.108003,-0.049820,-0.028446,-0.380791,-0.924223,0.000187,0.001336,-0.009187,13.254869,-3.360150,-30.783508,,,,,,,
1504196529.470919,-0.030907,0.390731,1.577683,-0.006094,-0.008500,-0.045811,-0.028573,-0.380864,-0.924189,0.000314,0.001409,-0.009221,13.254869,-3.360150,-30.783508,,,,,,,
1504196529.480928,-0.030221,0.390292,1.577275,-0.047006,0.083470,-0.038573,-0.027944,-0.380459,-0.924376,-0.005625,0.000103,-0.007555,13.254580,-3.285001,-30.859100,,,,,,,
1504196529.490938,-0.028886,0.389632,1.576878,-0.063633,0.139017,-0.038701,-0.026717,-0.379848,-0.924663,-0.007417,-0.000553,-0.008717,13.254580,-3.285001,-30.859100,,,,,,,
1504196529.500948,-0.027215,0.388956,1.576450,-0.062425,0.156057,-0.039797,-0.025179,-0.379223,-0.924963,-0.004408,-0.000904,-0.007319,13.329683,-3.284818,-30.783905,,,,,,,
1504196529.510958,-0.025332,0.388130,1.575883,-0.050906,0.129326,-0.039731,-0.023445,-0.378458,-0.925322,0.012611,0.008127,-0.008074,13.329683,-3.284818,-30.783905,,,,,,,
1504196529.520967,-0.024223,0.387730,1.575386,-0.037406,0.079138,-0.046023,-0.022423,-0.378088,-0.925498,0.011589,0.007757,-0.007897,13.479647,-3.134580,-30.559662,,,,,,,
1504196529.530977,-0.023299,0.387285,1.574716,-0.020795,0.019336,-0.050159,-0.021572,-0.377676,-0.925687,0.018688,0.009374,-0.008792,13.479647,-3.134580,-30.559662,,,,,,,
1504196529.540987,-0.022763,0.387041,1.573959,0.006594,-0.026701,-0.054300,-0.021078,-0.377450,-0.925790,0.023992,0.011468,-0.009406,13.254168,-3.209699,-31.009644,,,,,,,
1504196529.550997,-0.022537,0.387075,1.573196,0.046911,-0.053669,-0.053116,-0.020868,-0.377482,-0.925782,0.025216,0.016169,-0.012298,13.254168,-3.209699,-31.009644,,,,,,,
1504196529.561006,-0.022447,0.387376,1.572498,0.076722,-0.058176,-0.048789,-0.020782,-0.377761,-0.925670,0.025040,0.020919,-0.011708,13.329165,-3.209363,-31.009460,,,,,,,
1504196529.571016,-0.022449,0.387869,1.571890,0.094874,-0.052998,-0.044499,-0.020780,-0.378216,-0.925484,0.020047,0.023007,-0.010139,13.329165,-3.209363,-31.009460,,,,,,,
1504196529.581026,-0.022410,0.388356,1.571377,0.092825,-0.037001,-0.037061,-0.020739,-0.378667,-0.925301,0.016803,0.023961,-0.013756,13.554491,-3.433057,-31.157227,,,,,,,
1504196529.591036,-0.022227,0.388674,1.570983,0.064073,-0.020791,-0.023265,-0.020567,-0.378961,-0.925184,0.017561,0.021997,-0.011416,13.554491,-3.433057,-31.157227,,,,,,,
1504196529.601045,-0.021991,0.388647,1.570769,0.024624,-0.005563,-0.005217,-0.020349,-0.378936,-0.925199,0.014917,0.017822,-0.012942,13.479830,-3.433835,-30.932434,,,,,,,
1504196529.611055,-0.021711,0.388286,1.570762,-0.013798,0.005393,0.013909,-0.020093,-0.378602,-0.925341,0.015210,0.013505,-0.014005,13.479830,-3.433835,-30.932434,,,,,,,
1504196529.621065,-0.021402,0.387662,1.570926,-0.041527,0.017329,0.029850,-0.019812,-0.378025,-0.925583,0.014197,0.011539,-0.010543,13.479982,-3.359296,-30.707977,,,,,,,
1504196529.631075,-0.021012,0.386876,1.571237,-0.059552,0.037716,0.039389,-0.019458,-0.377297,-0.925888,0.011615,0.010751,-0.006943,13.479982,-3.359296,-30.707977,,,,,,,
1504196529.641085,-0.020342,0.385996,1.571571,-0.066759,0.070812,0.039317,-0.018844,-0.376482,-0.926232,0.010116,0.011660,-0.001884,13.329119,-3.284070,-31.158905,,,,,,,
1504196529.651094,-0.019385,0.385073,1.571907,-0.063273,0.104887,0.036059,-0.017964,-0.375627,-0.926597,0.005834,0.015657,0.002753,13.329119,-3.284070,-31.158905,,,,,,,
1504196529.661104,-0.018183,0.384309,1.572218,-0.051348,0.126106,0.031772,-0.016856,-0.374919,-0.926904,0.004664,0.013301,0.003778,13.555407,-3.658505,-30.930542,,,,,,,
1504196529.671114,-0.016997,0.383702,1.572477,-0.037492,0.120672,0.025400,-0.015760,-0.374356,-0.927151,0.002668,0.013958,0.008481,13.555407,-3.658505,-30.930542,,,,,,,
1504196529.681124,-0.015938,0.383241,1.572649,-0.022761,0.091786,0.020138,-0.014781,-0.373928,-0.927340,0.006633,0.015362,0.009966,13.328936,-3.209073,-31.159454,,,,,,,
1504196529.691133,-0.015224,0.382992,1.572760,-0.005002,0.041516,0.018156,-0.014121,-0.373698,-0.927443,0.012030,0.012797,0.008116,13.328936,-3.209073,-31.159454,,,,,,,
1504196529.701143,-0.014889,0.382912,1.572758,0.012819,-0.004437,0.007594,-0.013810,-0.373623,-0.927478,0.015702,0.013012,0.006900,13.479647,-3.358838,-30.932983,,,,,,,
1504196529.711153,-0.014865,0.382988,1.572634,0.022177,-0.040731,-0.001933,-0.013787,-0.373694,-0.927450,0.018899,0.012427,0.010046,13.479647,-3.358838,-30.932983,,,,,,,
1504196529.721163,-0.015071,0.383099,1.572452,0.023064,-0.064175,-0.004025,-0.013978,-0.373797,-0.927405,0.019349,0.011767,0.009635,13.778444,-2.832639,-30.861176,,,,,,,
1504196529.731172,-0.015471,0.383251,1.572401,0.022956,-0.069512,0.008794,-0.014348,-0.373937,-0.927343,0.017278,0.008596,0.007543,13.778444,-2.832639,-30.861176,,,,,,,
1504196529.741152,-0.015878,0.383391,1.572509,0.017706,-0.051363,0.020494,-0.014725,-0.374067,-0.927285,0.013596,0.005217,0.004540,13.403902,-3.059171,-30.935425,,,,,,,
1504196529.751161,-0.016086,0.383501,1.572734,0.010501,-0.015078,0.025755,-0.014916,-0.374170,-0.927240,0.007180,0.003320,0.004694,13.403902,-3.059171,-30.935425,,,,,,,
1504196529.761171,-0.015951,0.383489,1.572963,-0.006305,0.018096,0.025668,-0.014792,-0.374158,-0.927247,0.006568,0.002973,0.008668,13.329119,-3.059812,-30.785583,,,,,,,
1504196529.771181,-0.015604,0.383319,1.573139,-0.020040,0.031004,0.019217,-0.014471,-0.374000,-0.927316,0.007040,0.003257,0.008050,13.329119,-3.059812,-30.785583,,,,,,,
1504196529.781191,-0.015142,0.383003,1.573202,-0.031729,0.031113,0.009590,-0.014044,-0.373708,-0.927440,0.010321,0.003300,0.002987,13.554049,-3.208203,-31.083923,,,,,,,
