1953.3,1.5042e+11,0.32062,-0.10999,0.0072363,0.76186,0.17601,0.16354,0.60153
1953.4,1.5042e+11,0.32068,-0.11004,0.0072136,0.76198,0.17598,0.16349,0.60141
1953.4,1.5042e+11,0.32074,-0.11011,0.0071927,0.76211,0.17596,0.16343,0.60126
1953.4,1.5042e+11,0.32081,-0.11017,0.0071726,0.76226,0.17595,0.16337,0.60108
1953.4,1.5042e+11,0.32087,-0.11024,0.0071517,0.76243,0.17594,0.1633,0.6009
1953.4,1.5042e+11,0.32093,-0.11031,0.0071334,0.76261,0.17592,0.16324,0.6007
1953.4,1.5042e+11,0.32098,-0.11037,0.0071114,0.76276,0.17588,0.16315,0.60054
1953.4,1.5042e+11,0.32103,-0.11042,0.0070867,0.76288,0.17581,0.16308,0.60043
1953.4,1.5042e+11,0.32107,-0.11046,0.0070603,0.76295,0.17575,0.163,0.60037
1953.4,1.5042e+11,0.32111,-0.11048,0.007032,0.76298,0.17568,0.16295,0.60038
1953.4,1.5042e+11,0.32114,-0.11051,0.0070027,0.76298,0.1756,0.16291,0.60041
1953.5,1.5042e+11,0.32117,-0.11053,0.006972,0.76298,0.17552,0.16286,0.60044
1953.5,1.5042e+11,0.3212,-0.11057,0.0069385,0.763,0.17544,0.16281,0.60045
1953.5,1.5042e+11,0.32124,-0.11061,0.0069033,0.76303,0.17536,0.16277,0.60045
1953.5,1.5042e+11,0.32127,-0.11066,0.0068676,0.76306,0.1753,0.16273,0.60044
1953.5,1.5042e+11,0.32129,-0.1107,0.0068324,0.7631,0.17525,0.16268,0.60042
1953.5,1.5042e+11,0.32132,-0.11075,0.0068059,0.76312,0.1752,0.16265,0.60042
1953.5,1.5042e+11,0.32133,-0.1108,0.0067794,0.76312,0.17515,0.16262,0.60044
1953.5,1.5042e+11,0.32135,-0.11084,0.0067517,0.7631,0.1751,0.1626,0.60048
1953.5,1.5042e+11,0.32136,-0.1109,0.006722,0.76307,0.17505,0.16259,0.60053
1953.5,1.5042e+11,0.32137,-0.11096,0.0066907,0.76305,0.17501,0.16259,0.60057
1953.6,1.5042e+11,0.32138,-0.11103,0.0066615,0.76303,0.17497,0.16259,0.60061
1953.6,1.5042e+11,0.32139,-0.1111,0.0066358,0.76301,0.17496,0.16259,0.60063
1953.6,1.5042e+11,0.32139,-0.11119,0.0066136,0.763,0.17497,0.16259,0.60065
1953.6,1.5042e+11,0.3214,-0.11128,0.0065944,0.76298,0.17498,0.1626,0.60067
1953.6,1.5042e+11,0.3214,-0.11137,0.0065882,0.76295,0.17499,0.16263,0.60069
1953.6,1.5042e+11,0.3214,-0.11146,0.0065782,0.76292,0.17501,0.16266,0.60072
1953.6,1.5042e+11,0.3214,-0.11155,0.0065637,0.76289,0.17503,0.16269,0.60075
1953.6,1.5042e+11,0.32139,-0.11164,0.0065446,0.76284,0.17505,0.16273,0.6008
1953.6,1.5042e+11,0.32139,-0.11173,0.0065235,0.76276,0.17507,0.16278,0.60088
1953.6,1.5042e+11,0.32139,-0.11181,0.0065036,0.76267,0.17511,0.16283,0.60097
1953.7,1.5042e+11,0.32139,-0.11189,0.0064868,0.76258,0.17514,0.16289,0.60106
1953.7,1.5042e+11,0.32139,-0.11197,0.0064743,0.7625,0.17517,0.16294,0.60114
1953.7,1.5042e+11,0.32139,-0.11206,0.0064661,0.76243,0.17519,0.16298,0.6012
1953.7,1.5042e+11,0.32139,-0.11215,0.0064614,0.76237,0.17521,0.16302,0.60127
1953.7,1.5042e+11,0.32139,-0.11223,0.0064765,0.76231,0.17523,0.16307,0.60133
1953.7,1.5042e+11,0.32139,-0.11231,0.0064907,0.76224,0.17525,0.16311,0.6014
1953.7,1.5042e+11,0.3214,-0.1124,0.0065029,0.76216,0.17528,0.16316,0.60147
1953.7,1.5042e+11,0.3214,-0.11249,0.0065134,0.76208,0.17532,0.16321,0.60155
1953.7,1.5042e+11,0.32141,-0.11258,0.006524,0.762,0.17536,0.16326,0.60162
1953.7,1.5042e+11,0.32143,-0.11269,0.0065357,0.76194,0.17541,0.16331,0.60168
1953.8,1.5042e+11,0.32144,-0.1128,0.006549,0.76189,0.17545,0.16334,0.60172
1953.8,1.5042e+11,0.32146,-0.11292,0.0065649,0.76186,0.17547,0.16338,0.60174
1953.8,1.5042e+11,0.32149,-0.11306,0.0065837,0.76185,0.1755,0.16339,0.60173
1953.8,1.5042e+11,0.32152,-0.11319,0.0066044,0.76185,0.17552,0.1634,0.60173
1953.8,1.5042e+11,0.32156,-0.11332,0.0066447,0.76185,0.17552,0.1634,0.60173
1953.8,1.5042e+11,0.3216,-0.11345,0.0066849,0.76185,0.1755,0.16339,0.60174
1953.8,1.5042e+11,0.32165,-0.11357,0.0067235,0.76183,0.17546,0.16337,0.60179
1953.8,1.5042e+11,0.32169,-0.11368,0.0067597,0.76178,0.17539,0.16335,0.60188
1953.8,1.5042e+11,0.32172,-0.11377,0.00679,0.7617,0.17529,0.16331,0.60202
1953.8,1.5042e+11,0.32176,-0.11386,0.006812,0.76159,0.17518,0.16327,0.60219
1953.9,1.5042e+11,0.32179,-0.11394,0.0068263,0.76147,0.17505,0.16324,0.60239
1953.9,1.5042e+11,0.32182,-0.11401,0.0068366,0.76133,0.17491,0.1632,0.60261
1953.9,1.5042e+11,0.32185,-0.11407,0.0068465,0.7612,0.17478,0.16316,0.60284
1953.9,1.5042e+11,0.32188,-0.11413,0.0068569,0.76106,0.17465,0.16313,0.60305
1953.9,1.5042e+11,0.32192,-0.11417,0.0068745,0.76097,0.17452,0.16308,0.60322
1953.9,1.5042e+11,0.32196,-0.11423,0.0068952,0.76088,0.1744,0.16301,0.60338
1953.9,1.5042e+11,0.322,-0.11428,0.0069203,0.76081,0.17427,0.16294,0.60353
1953.9,1.5042e+11,0.32204,-0.11434,0.0069499,0.76075,0.17415,0.16287,0.60366
1953.9,1.5042e+11,0.32209,-0.1144,0.0069834,0.7607,0.17403,0.16281,0.60377
1953.9,1.5042e+11,0.32215,-0.11446,0.0070197,0.76066,0.17392,0.16274,0.60387
1954,1.5042e+11,0.32221,-0.11453,0.0070583,0.76065,0.17382,0.16266,0.60394
1954,1.5042e+11,0.32227,-0.1146,0.0070994,0.76065,0.17373,0.16259,0.60398
1954,1.5042e+11,0.32233,-0.11468,0.0071438,0.76069,0.17365,0.16252,0.60398
1954,1.5042e+11,0.32239,-0.11476,0.0071907,0.76078,0.1736,0.16244,0.6039
1954,1.5042e+11,0.32247,-0.11486,0.0072396,0.76093,0.17358,0.16235,0.60374
1954,1.5042e+11,0.32254,-0.11497,0.0072769,0.76116,0.17354,0.16225,0.60349
1954,1.5042e+11,0.32261,-0.11509,0.0073141,0.76141,0.17353,0.16214,0.6032
1954,1.5042e+11,0.32269,-0.11521,0.0073495,0.76167,0.17353,0.16203,0.6029
1954,1.5042e+11,0.32278,-0.11534,0.0073816,0.76191,0.17353,0.16192,0.60263
1954,1.5042e+11,0.32286,-0.11546,0.0074101,0.76211,0.17352,0.16183,0.6024
1954.1,1.5042e+11,0.32294,-0.11557,0.0074348,0.76228,0.17349,0.16175,0.60222
1954.1,1.5042e+11,0.32303,-0.11567,0.007457,0.7624,0.17344,0.16168,0.6021
1954.1,1.5042e+11,0.32311,-0.11575,0.007479,0.76249,0.17339,0.16161,0.60202
1954.1,1.5042e+11,0.32319,-0.11582,0.0075007,0.76256,0.17332,0.16154,0.60197
1954.1,1.5042e+11,0.32327,-0.11588,0.0075221,0.76262,0.17325,0.16147,0.60194
1954.1,1.5042e+11,0.32335,-0.11595,0.0075549,0.76267,0.17316,0.1614,0.60191
1954.1,1.5042e+11,0.32344,-0.11601,0.0075873,0.76273,0.17308,0.16133,0.60188
1954.1,1.5042e+11,0.32352,-0.11608,0.0076174,0.76278,0.173,0.16128,0.60186
1954.1,1.5042e+11,0.3236,-0.11614,0.0076446,0.76283,0.17292,0.16121,0.60184
1954.1,1.5042e+11,0.32368,-0.11619,0.0076679,0.76287,0.17284,0.16115,0.60182
1954.2,1.5042e+11,0.32376,-0.11623,0.0076882,0.76288,0.17277,0.16109,0.60184
1954.2,1.5042e+11,0.32384,-0.11626,0.0077064,0.76286,0.17269,0.16104,0.6019
1954.2,1.5042e+11,0.32391,-0.11629,0.0077237,0.76283,0.17261,0.16099,0.60198
1954.2,1.5042e+11,0.32398,-0.11632,0.0077425,0.76279,0.17253,0.16096,0.60207
1954.2,1.5042e+11,0.32405,-0.11635,0.0077799,0.76274,0.17246,0.16094,0.60216
1954.2,1.5042e+11,0.32412,-0.11638,0.0078205,0.76268,0.17239,0.16093,0.60224
1954.2,1.5042e+11,0.32419,-0.11642,0.0078634,0.76264,0.17235,0.16094,0.60231
1954.2,1.5042e+11,0.32425,-0.11646,0.0079087,0.7626,0.17232,0.16094,0.60236
1954.2,1.5042e+11,0.3243,-0.1165,0.0079554,0.76257,0.17232,0.16094,0.6024
1954.2,1.5042e+11,0.32436,-0.11655,0.0080012,0.76254,0.17232,0.16095,0.60244
1954.3,1.5042e+11,0.32442,-0.11659,0.0080445,0.76251,0.17233,0.16097,0.60247
1954.3,1.5042e+11,0.32447,-0.11662,0.0080852,0.76247,0.17234,0.16098,0.60251
1954.3,1.5042e+11,0.32452,-0.11664,0.0081245,0.76242,0.17234,0.16099,0.60258
1954.3,1.5042e+11,0.32457,-0.11665,0.0081637,0.76234,0.17234,0.161,0.60267
1954.3,1.5042e+11,0.32461,-0.11664,0.0081789,0.76225,0.17233,0.16102,0.60279
1954.3,1.5042e+11,0.32465,-0.11662,0.0081961,0.76213,0.17232,0.16103,0.60294
1954.3,1.5042e+11,0.32468,-0.1166,0.0082168,0.762,0.1723,0.16104,0.60311
1954.3,1.5042e+11,0.32471,-0.11658,0.0082428,0.76188,0.17228,0.16105,0.60326
1954.3,1.5042e+11,0.32474,-0.11657,0.0082749,0.76178,0.17227,0.16106,0.60338
1954.3,1.5042e+11,0.32478,-0.11656,0.0083127,0.7617,0.17227,0.16108,0.60349
1954.4,1.5042e+11,0.32481,-0.11656,0.0083545,0.76162,0.17227,0.1611,0.60357
1954.4,1.5042e+11,0.32484,-0.11656,0.0083967,0.76158,0.17228,0.1611,0.60363
1954.4,1.5042e+11,0.32488,-0.11656,0.0084373,0.76154,0.1723,0.16111,0.60367
1954.4,1.5042e+11,0.32492,-0.11657,0.0084746,0.7615,0.17231,0.16111,0.60371
1954.4,1.5042e+11,0.32495,-0.11656,0.0084825,0.76147,0.17232,0.1611,0.60375
1954.4,1.5042e+11,0.32498,-0.11655,0.008486,0.76142,0.17234,0.16111,0.60381
1954.4,1.5042e+11,0.325,-0.11652,0.0084888,0.76136,0.17234,0.16111,0.60389
1954.4,1.5042e+11,0.32503,-0.11649,0.0084947,0.7613,0.17234,0.16111,0.60396
1954.4,1.5042e+11,0.32505,-0.11645,0.0085073,0.76123,0.17233,0.16112,0.60404
1954.4,1.5042e+11,0.32507,-0.11641,0.0085283,0.76115,0.17232,0.16112,0.60415
1954.5,1.5042e+11,0.32508,-0.11636,0.0085551,0.76106,0.1723,0.16111,0.60427
1954.5,1.5042e+11,0.32511,-0.11633,0.0085834,0.76097,0.17228,0.1611,0.60439
1954.5,1.5042e+11,0.32513,-0.1163,0.0086079,0.7609,0.17227,0.1611,0.60449
1954.5,1.5042e+11,0.32516,-0.11629,0.0086251,0.76087,0.17226,0.1611,0.60453
1954.5,1.5042e+11,0.32519,-0.11629,0.0086359,0.76087,0.17227,0.16111,0.60452
1954.5,1.5042e+11,0.32522,-0.1163,0.0086269,0.76092,0.17231,0.16111,0.60444
1954.5,1.5042e+11,0.32526,-0.11632,0.008617,0.76102,0.17235,0.16108,0.60432
