287046237000,2.87150657847E11,1,-0.5545661,4.6081066,9.143903
287054052000,2.87150761263E11,1,-0.038245935,4.735772,9.27137
287061866000,2.87150834013E11,1,0.4207053,4.9264235,9.295588
287069682000,2.87151540013E11,1,0.68842685,4.954927,9.0863
287077497000,2.87151680263E11,1,0.68842685,4.9058943,8.702206
287085313000,2.87151817097E11,1,0.592812,4.8039417,8.46292
287084286000,2.87151935847E11,4,0.11824796,0.024916854,0.005729593
287082241000,2.87152503013E11,2,-2.25,-8.466475,-37.924393
287093128000,2.87152593347E11,1,0.5163201,4.7135496,8.344025
287100942000,2.8715272118E11,1,0.4780742,4.6432886,8.308246
287108757000,2.8715280093E11,1,0.36333638,4.65465,8.173504
287116572000,2.8715292068E11,1,0.24859858,4.5929604,8.100452
287124388000,2.8715323768E11,1,0.13386077,4.499777,8.079025
287132204000,2.87153338013E11,1,0.15298374,4.398023,8.0948715
287140020000,2.87153443013E11,1,0.17210671,4.3965287,8.016039
287147835000,2.8715353943E11,1,0.22947562,4.4625044,8.070454
287094273000,2.87153629263E11,4,0.14488038,0.04633598,0.031423762
287104260000,2.8715370418E11,4,0.14701098,0.05257627,0.047068987
287114248000,2.87153786597E11,4,0.17151281,0.054580484,0.057367742
287119243000,2.87153859013E11,4,-23.684748,26.196207,41.84134
287124236000,2.87153929013E11,4,0.10652969,0.034832485,0.024406156
287129230000,2.8715402418E11,4,0.094811425,0.023567725,0.016350348
287134223000,2.8715410143E11,4,0.08309316,0.017732708,0.008450003
287139217000,2.87154169347E11,4,0.064983115,0.003830806,-0.0023984076
287113365000,2.8715424118E11,2,-1.5,-8.466475,-37.924393
287144854000,2.8715432543E11,2,-0.375,-9.197399,-38.09247
287149205000,2.87154435347E11,4,24.457087,-26.196207,-41.84134
287155652000,2.87157991347E11,1,0.30596748,4.54004,8.245259
287159192000,2.87162240513E11,4,0.036220096,-0.006334638,-0.034249596
287163468000,2.8716659693E11,1,0.32509044,4.586083,8.471689
287169180000,2.87172157097E11,4,0.018110048,-0.0023594461,-0.056290574
287171283000,2.8717351618E11,1,0.32509044,4.6233563,8.480261
287179099000,2.8718482593E11,1,0.24859858,4.641993,8.484546
287179167000,2.8718499693E11,4,0.01065297,0.0044194264,-0.06675587
287186915000,2.8718950343E11,1,0.057368904,4.6175756,8.420066
287189155000,2.87192514263E11,4,0.0085223755,7.4408296E-4,-0.069787204
287194732000,2.8719862818E11,1,-0.057368904,4.6047196,8.475975
287199142000,2.87202807597E11,4,-0.0031958907,-0.006595526,-0.061637048
287202547000,2.87205136513E11,1,-0.095614836,4.577512,8.508963
287209130000,2.87211552347E11,4,-0.0074570784,-0.016405733,-0.047496412
287210362000,2.8721370768E11,1,0.038245935,4.586083,8.471689
287218177000,2.8722077218E11,1,0.26772153,4.586083,8.471689
287219117000,2.87222222513E11,4,-0.012783563,-0.03004675,-0.030957371
287225992000,2.87228404513E11,1,0.40158233,4.6276417,8.461624
287229105000,2.8723192468E11,4,-0.015979454,-0.035143413,-0.013546666
287233808000,2.87236304347E11,1,0.40158233,4.6734858,8.432922
287239093000,2.87241887513E11,4,-0.025567126,-0.03841348,-0.008833122
287241623000,2.87243929763E11,1,0.28684452,4.6362123,8.424351
287249080000,2.87251503263E11,4,-0.04261188,-0.03841348,-0.008833122
287249439000,2.87252532097E11,1,-0.038245935,4.6117954,8.35987
287257254000,2.8726073293E11,1,-0.34421343,4.5286784,8.380001
287259068000,2.87262476847E11,4,-0.060721926,-0.041217163,-0.02040881
287265069000,2.87267757763E11,1,-0.36333638,4.424134,8.493316
287269055000,2.87271782347E11,4,-0.08202787,-0.04776838,-0.025194548
287272883000,2.87275667097E11,1,-0.22947562,4.402706,8.586498
