267459248000,2.67573580601E11,1,0.21035264,7.1261454,6.89735
267467065000,2.67573862851E11,1,0.21035264,7.103223,6.911701
267474882000,2.67573946685E11,1,0.15298374,7.078806,6.8472204
267482700000,2.67574084768E11,1,0.13386077,7.0271826,6.8157277
267490518000,2.67574220935E11,1,0.17210671,7.028478,6.639427
267498335000,2.67574317935E11,1,0.22947562,6.979644,6.5104656
267478729000,2.67574433351E11,4,-0.023436533,-0.033833243,0.028292347
267488716000,2.67574524435E11,4,-0.033024207,-0.043093793,0.03053529
267498704000,2.67574653601E11,4,-0.03835069,-0.045886397,0.033172432
267500454000,2.67574759101E11,2,-1.875,-17.940502,-28.238682
267506152000,2.67574895018E11,1,0.21035264,6.8849664,6.410207
267513970000,2.67576462601E11,1,0.17210671,6.826266,6.4948187
267521787000,2.67576662351E11,1,0.21035264,6.875099,6.6237803
267529603000,2.67576782351E11,1,0.21035264,6.9912047,6.6308565
267537420000,2.67576901518E11,1,0.19122967,7.0571804,6.6852717
267545236000,2.67577047435E11,1,0.22947562,7.0357533,6.7784543
267553053000,2.67577168935E11,1,0.26772153,7.005755,6.9089108
267560870000,2.67577252018E11,1,0.30596748,7.110299,6.795596
267508691000,2.67577336435E11,4,-0.043677174,-0.03917972,0.032528426
267518679000,2.67577432851E11,4,-0.063917816,-0.0291197,0.031562418
267528666000,2.67577568185E11,4,-0.07776668,-0.015706342,0.030274404
267533661000,2.67578186851E11,4,-34.906586,26.196207,41.84134
267538654000,2.67578357018E11,4,-0.0692443,0.001776556,0.025549782
267543648000,2.67578494185E11,4,-0.06604841,-0.003414455,0.024356117
267548641000,2.67578689685E11,4,-0.054330144,8.216235E-4,0.02970259
267553635000,2.67578831268E11,4,-0.04900366,-0.0010160478,0.028186923
267558629000,2.67578970851E11,4,-0.03835069,-0.008916392,0.03402194
267532816000,2.67579143851E11,2,-0.75,-18.770771,-29.64809
267563285000,2.67579313851E11,2,-1.5,-18.587389,-28.772219
267568687000,2.67579438518E11,1,0.32509044,7.100233,6.754038
267568617000,2.67579574185E11,4,34.906586,-26.196207,-41.84134
267576504000,2.67579733935E11,1,0.30596748,7.060169,6.842935
267578604000,2.67580984601E11,4,-0.020240642,-0.007006528,0.025716322
267584321000,2.67586884435E11,1,0.34421343,7.038742,6.936118
267588591000,2.67591171268E11,4,-0.0085223755,-0.008605466,0.023162453
267592138000,2.67594780768E11,1,0.30596748,7.005755,6.9089108
267598579000,2.67601202768E11,4,0.0063917814,-0.012280809,0.020131115
267599955000,2.67602797351E11,1,0.28684452,7.014326,6.8716373
267607772000,2.67610292435E11,1,0.26772153,6.979843,6.765598
267608566000,2.67611349601E11,4,0.01384886,-0.00892747,0.019809112
267615588000,2.67618077185E11,1,0.26772153,6.989909,6.8071566
267618554000,2.67622623935E11,4,0.0021305939,-0.002459523,0.02020331
267623406000,2.67626160768E11,1,0.32509044,6.9627013,6.840144
267628541000,2.67631210435E11,4,-0.009587673,0.006001557,0.016683428
267631223000,2.67633741101E11,1,0.30596748,6.9914036,6.885988
267638529000,2.67642141435E11,4,-0.014914157,0.007994691,0.012769353
267639040000,2.67642493935E11,1,0.32509044,6.932703,6.9706006
267646857000,2.67649327768E11,1,0.32509044,6.8997154,6.9433928
267648517000,2.67652210685E11,4,-0.0085223755,0.009427089,0.006540139
267654674000,2.67657088101E11,1,0.34421343,6.885364,6.9204707
267658504000,2.67663321935E11,4,0.0010652969,0.0062292134,0.0014323982
267662491000,2.67665216685E11,1,0.30596748,6.9211426,6.8502097
267668491000,2.67671274518E11,4,0.009587673,7.994692E-4,0.0012769352
267670308000,2.67673121101E11,1,0.26772153,6.89822,6.864561
267678125000,2.67680742268E11,1,0.30596748,6.925428,6.831573
267678479000,2.67680939018E11,4,0.009587673,-0.004069539,0.0034366096
267685942000,2.67688979185E11,1,0.28684452,6.981338,6.8444295
267688466000,2.67690956601E11,4,0.015979454,-0.006862142,0.0060737506
267693759000,2.67696168601E11,1,0.32509044,6.9770527,6.863066
267698454000,2.67701039601E11,4,0.02130594,-0.009976748,0.0053575514
267701576000,2.67703874685E11,1,0.34421343,6.9999747,6.848715
