1.501e+11,-0.007088,0.2482,1.794,-0.20839,0.21704,0.082688,-0.006871,-0.24566,-0.96933,-0.003688,0.00512,-0.006041,4.2442,4.8273,-34.515
1.501e+11,-0.00554,0.24605,1.7947,-0.15943,0.15858,0.07406,-0.005374,-0.24357,-0.96987,-0.002714,0.00877,-0.013912,4.3864,4.9881,-34.474
1.501e+11,-0.004805,0.24458,1.7954,-0.078549,0.056564,0.058959,-0.004662,-0.24215,-0.97023,0.002587,0.011789,-0.022448,4.4504,5.0587,-34.456
1.501e+11,-0.00511,0.24453,1.7959,0.021543,-0.041296,0.044935,-0.004958,-0.2421,-0.97024,0.002882,0.011743,-0.022438,4.4504,5.0587,-34.456
1.501e+11,-0.00613,0.24547,1.7962,0.11637,-0.10628,0.033113,-0.005946,-0.24301,-0.97,0.000422,0.015048,-0.023465,4.4802,5.1057,-34.445
1.501e+11,-0.007662,0.2469,1.7966,0.17608,-0.12345,0.028835,-0.007429,-0.2444,-0.96965,-0.007082,0.005571,-0.011556,4.45,5.0718,-34.454
1.501e+11,-0.008788,0.24881,1.797,0.19214,-0.095967,0.032092,-0.008518,-0.24625,-0.96917,-0.005993,0.007421,-0.012033,4.45,5.0718,-34.454
1.501e+11,-0.009411,0.2506,1.7974,0.17198,-0.035535,0.044988,-0.009117,-0.24799,-0.96872,-0.005394,0.009155,-0.01248,4.3676,4.9536,-34.481
1.501e+11,-0.009483,0.25206,1.798,0.13792,0.020631,0.068507,-0.009183,-0.2494,-0.96836,-0.003436,-0.001288,0.001301,4.3519,4.89,-34.492
1.501e+11,-0.009324,0.25321,1.799,0.10912,0.04386,0.097271,-0.009026,-0.25051,-0.96807,-0.003593,-0.000172,0.001015,4.3519,4.89,-34.492
1.501e+11,-0.009085,0.25414,1.8001,0.089911,0.051297,0.10579,-0.008793,-0.25141,-0.96784,0.002094,0.002312,0.001669,4.376,4.7928,-34.503
1.501e+11,-0.009085,0.25414,1.8001,0.089911,0.051297,0.10579,-0.008793,-0.25141,-0.96784,0.002094,0.002312,0.001669,4.376,4.7928,-34.503
1.501e+11,-0.008657,0.25498,1.8011,0.071766,0.043978,0.10152,-0.008377,-0.25222,-0.96763,0.002807,-0.004826,0.002072,4.3987,4.7559,-34.505
1.501e+11,-0.008559,0.25618,1.8029,0.055734,0.010283,0.078035,-0.00828,-0.25338,-0.96733,0.00213,-0.000676,0.001022,4.3987,4.7559,-34.505
