1500996814.99,0.113568,0.426592,2.404007,-0.211582,-0.305205,-0.099442,0.103168,-0.413771,-0.904517,0.008374,-0.003984,-0.049112,14.052492,-3.260818,-31.511709
1500996815.00,0.110403,0.424065,2.403331,-0.252262,-0.352884,-0.083605,0.10042,-0.411469,-0.905875,0.034132,-0.016632,-0.061624,13.966122,-3.18456,-31.557873
1500996815.01,0.106902,0.420996,2.403008,-0.247998,-0.333981,-0.061224,0.097382,-0.40867,-0.907472,-0.001069,-0.000113,-0.025008,13.860153,-3.094973,-31.613457
1500996815.02,0.104181,0.418796,2.402707,-0.203059,-0.264273,-0.047227,0.095006,-0.406661,-0.908626,0.001308,-0.002122,-0.023854,13.747093,-2.990801,-31.672794
1500996815.03,0.102344,0.417221,2.402351,-0.134574,-0.176503,-0.050202,0.093402,-0.405221,-0.909435,-0.031314,0.023187,0.003337,13.658459,-2.915455,-31.718132
1500996815.04,0.10139,0.416404,2.401874,-0.056504,-0.094089,-0.05106,0.092568,-0.404475,-0.909853,-0.071221,0.027125,0.02733,13.596972,-2.860179,-31.749567
1500996815.05,0.101461,0.416498,2.401474,0.036534,0.023085,-0.028433,0.092628,-0.40456,-0.909808,-0.071281,0.02721,0.027286,13.562019,-2.828769,-31.767326
1500996815.06,0.102838,0.417578,2.401277,0.132818,0.165649,0.000633,0.093836,-0.405548,-0.909245,-0.074183,0.0316,0.056065,13.560125,-2.828097,-31.768194
1500996815.07,0.105403,0.419568,2.401264,0.218377,0.279655,0.025378,0.096083,-0.407366,-0.908197,-0.061933,0.033724,0.052819,13.601524,-2.861866,-31.747465
1500996815.08,0.108671,0.4222,2.401376,0.272903,0.342962,0.039363,0.098933,-0.409768,-0.906809,-0.064784,0.036126,0.051432,13.682158,-2.927363,-31.70682
1500996815.09,0.112188,0.425209,2.40138,0.306014,0.352438,0.030883,0.101984,-0.412512,-0.905226,-0.050134,0.033499,0.039472,13.785994,-3.015179,-31.653568
1500996815.10,0.115663,0.428348,2.401168,0.314544,0.332407,0.01063,0.104979,-0.415369,-0.903575,-0.036574,0.027292,0.023372,13.896259,-3.114402,-31.595694
1500996815.11,0.11891,0.431397,2.400672,0.30384,0.293412,-0.016053,0.107761,-0.41814,-0.901968,-0.039356,0.030064,0.021765,14.002666,-3.215825,-31.538504
1500996815.12,0.121734,0.434113,2.399841,0.269629,0.231244,-0.051304,0.11017,-0.420606,-0.900529,-0.038209,0.026609,0.01967,14.098745,-3.311636,-31.485741
1500996815.13,0.122597,0.436423,2.399286,0.224711,0.15635,-0.081267,0.110828,-0.4227,-0.899467,-0.027881,0.011842,0.022957,14.178059,-3.393358,-31.441393
1500996815.14,0.124254,0.438116,2.397947,0.170202,0.093107,-0.103761,0.112229,-0.424235,-0.898571,-0.029282,0.013376,0.02206,14.198594,-3.464225,-31.424391
1500996815.15,0.125431,0.43926,2.396609,0.113569,0.053043,-0.10493,0.113226,-0.42527,-0.897956,-0.022864,0.002738,0.031394,14.236282,-3.507579,-31.402525
1500996815.16,0.126362,0.439829,2.395485,0.055907,0.04467,-0.089009,0.114031,-0.425785,-0.89761,-0.011614,-0.012173,0.043072,14.259149,-3.532829,-31.389317
1500996815.17,0.127273,0.439938,2.394667,0.008961,0.062717,-0.066643,0.114843,-0.425883,-0.89746,-0.012426,-0.012074,0.042922,14.276646,-3.541183,-31.380421
