1495820507463050000,149018,-1.284544327,2.488446594,0.841351255,-0.252547155,0.011915812,-0.104077681,0.961896972
1495820507473120000,149019,-1.284729124,2.488106725,0.841723429,-0.251509064,0.013103879,-0.102612686,0.962310821
1495820507483320000,149020,-1.284841296,2.487887375,0.842134483,-0.250943506,0.014417018,-0.101908277,0.962514524
1495820507493300000,149021,-1.285000965,2.48775666,0.842605037,-0.250487369,0.016493318,-0.101275014,0.962666827
1495820507503350000,149022,-1.285100022,2.487534514,0.842791577,-0.251433503,0.016201377,-0.100905704,0.962463894
1495820507513270000,149023,-1.285115001,2.48744047,0.843364608,-0.25129257,0.017858514,-0.101462946,0.962412795
1495820507523360000,149024,-1.285232016,2.486976114,0.843767403,-0.252173425,0.016813362,-0.100218989,0.962331559
1495820507533360000,149025,-1.285423772,2.486566558,0.844096683,-0.253151198,0.014920238,-0.098541461,0.962279293
1495820507543270000,149026,-1.285609949,2.48643335,0.844259564,-0.253776915,0.013073335,-0.099145764,0.96207925
1495820507553150000,149027,-1.285727764,2.486303173,0.844681009,-0.253394417,0.013149107,-0.100134638,0.962076621
1495820507563310000,149028,-1.285903394,2.486037954,0.845183567,-0.252789635,0.013883985,-0.100740153,0.962162178
1495820507573300000,149029,-1.285984139,2.485492782,0.845890432,-0.251709653,0.015218104,-0.099912413,0.962511387
1495820507583340000,149030,-1.286177546,2.48486211,0.846477299,-0.250919571,0.016305816,-0.098556562,0.962839599
1495820507593270000,149031,-1.286274322,2.484460667,0.8470445,-0.249874882,0.017571146,-0.098954902,0.963048143
1495820507603300000,149032,-1.286560555,2.48411406,0.847722101,-0.249010537,0.019316105,-0.098140862,0.963321863
1495820507613210000,149033,-1.28671542,2.483993009,0.84820953,-0.247798074,0.020343739,-0.099437808,0.963480342
1495820507623340000,149034,-1.286938251,2.483541405,0.848857433,-0.24609783,0.021695085,-0.098065028,0.964027194
1495820507633370000,149035,-1.28709461,2.483212154,0.849264306,-0.244511098,0.021640585,-0.098135363,0.964424937
1495820507643210000,149036,-1.287216596,2.48277023,0.84997335,-0.24244794,0.0231783,-0.097385398,0.964985931
1495820507653260000,149037,-1.287297979,2.482550415,0.85072563,-0.24053456,0.025664556,-0.097639058,0.965376129
1495820507663260000,149038,-1.287325606,2.482457146,0.851291634,-0.239782427,0.027227535,-0.099042617,0.965377444
1495820507673330000,149039,-1.287523065,2.482171477,0.851681646,-0.239244371,0.026983792,-0.098829129,0.965539647
1495820507683400000,149040,-1.287652863,2.481830861,0.852260303,-0.238279901,0.027110856,-0.097989455,0.965860112
1495820507693260000,149041,-1.287787856,2.481459595,0.852747369,-0.237335216,0.02715124,-0.097284672,0.96616277
1495820507703350000,149042,-1.287579469,2.481245311,0.853753123,-0.234652636,0.030590179,-0.098127425,0.966629914
1495820507713230000,149043,-1.286735936,2.478854637,0.853952215,-0.239081656,0.025255375,-0.089419624,0.966543459
1495820507723340000,149044,-1.287726733,2.481780518,0.856931172,-0.225895184,0.045121047,-0.100357234,0.967917291
1495820507733280000,149045,-1.287798903,2.481797046,0.857287905,-0.225871325,0.044730357,-0.100794654,0.967895541
1495820507743310000,149046,-1.287562404,2.481816949,0.857646588,-0.225413043,0.044123681,-0.102595248,0.967841039
1495820507753260000,149047,-1.287501166,2.481563054,0.858483398,-0.223420969,0.046290167,-0.101366274,0.968331126
1495820507763240000,149048,-1.287321479,2.481400827,0.859156182,-0.221736658,0.047871092,-0.101044182,0.968675016
1495820507773370000,149049,-1.287113812,2.481135724,0.859371287,-0.222243301,0.046378186,-0.100754811,0.968661678
1495820507783340000,149050,-1.286710686,2.481052256,0.859888102,-0.22175295,0.047450256,-0.101858324,0.968606723
1495820507793380000,149051,-1.287383904,2.480451571,0.860182605,-0.220576691,0.047330033,-0.092694973,0.969800718
1495820507803330000,149052,-1.286194691,2.480645384,0.859781079,-0.223699533,0.044593727,-0.102263225,0.968252111
